settlementDate,settlementPeriod,bmUnit,acceptanceNumber,bidPrice,offerPrice
2022-01-03,38,T_MOWEO-2,2762,-63.72,0.0
2022-01-03,38,T_DINO-4,115291,0.0,200.0
2022-01-03,38,2__PMARB001,22056,-58.95,449.95
2022-01-03,38,T_ERRO-3,68042,-17.13,30.0
2022-01-03,38,T_ERRO-2,66560,-17.13,30.0
2022-01-03,38,T_ERRO-1,68180,-17.13,30.0
2022-01-03,38,T_GORDW-2,2862,-8.52,-5.0
2022-01-03,38,T_MOWEO-2,2761,-63.72,0.0
2022-01-03,38,T_FOYE-1,154432,0.0,100.0
2022-01-03,38,2__PMARB001,22055,-58.95,449.95
2022-01-03,38,T_ERRO-3,68041,-17.13,30.0
2022-01-03,38,T_ERRO-2,66559,-17.13,30.0
2022-01-03,38,T_ERRO-1,68179,-17.13,30.0
2022-01-03,38,T_CARR-2,74525,150.0,181.0
2022-01-03,39,T_DINO-4,115301,0.0,200.0
2022-01-03,39,T_DINO-4,115300,0.0,200.0
2022-01-03,39,T_DINO-4,115299,0.0,200.0
2022-01-03,39,T_SHBA-1,193459,50.0,225.0
2022-01-03,39,T_DINO-4,115298,0.0,200.0
2022-01-03,39,T_DINO-2,121111,0.0,175.0
2022-01-03,39,T_DINO-2,121110,0.0,175.0
2022-01-03,39,T_DINO-4,115297,0.0,200.0
2022-01-03,39,T_DRAXX-1,162217,30.0,175.0
